"","match_id","league","n_games"
"56037",46642547,NA,61573
"56038",46642550,NA,61573
"56039",46642552,NA,61573
"56040",46642554,NA,61573
"56041",46642556,NA,61573
"56042",46642558,NA,61573
"56043",46642560,NA,61573
"56044",46642562,NA,61573
"56045",46642564,NA,61573
"56046",46642567,NA,61573
"56047",46642569,NA,61573
"56048",46642571,NA,61573
"56049",46642574,NA,61573
"56050",46642576,NA,61573
"56051",46642578,NA,61573
"56052",46642580,NA,61573
"56053",46642582,NA,61573
"56054",46642583,NA,61573
"56055",46642585,NA,61573
"56056",46642589,NA,61573
"56057",46642591,NA,61573
"56058",46642593,NA,61573
"56059",46642594,NA,61573
"56060",46642596,NA,61573
"56061",46642598,NA,61573
"56062",46642600,NA,61573
"56063",46642602,NA,61573
"56064",46642604,NA,61573
"56065",46642606,NA,61573
"56066",46642609,NA,61573
"56067",46642611,NA,61573
"56068",46642615,NA,61573
"56069",46642618,NA,61573
"56070",46642621,NA,61573
"56071",46642625,NA,61573
"56072",46642627,NA,61573
"56073",46642629,NA,61573
"56074",46642631,NA,61573
"56075",46642633,NA,61573
"56076",46642635,NA,61573
"56077",46642637,NA,61573
"56078",46642639,NA,61573
"56079",46642642,NA,61573
"56080",46642645,NA,61573
"56081",46642647,NA,61573
"56082",46642650,NA,61573
"56083",46642655,NA,61573
"56084",46642657,NA,61573
"56085",46642660,NA,61573
"56086",46642662,NA,61573
"56087",46642664,NA,61573
"56088",46642666,NA,61573
"56089",46642668,NA,61573
"56090",46642675,NA,61573
"56091",46642677,NA,61573
"56092",46642679,NA,61573
"56093",46642682,NA,61573
"56094",46642685,NA,61573
"56095",46642688,NA,61573
"56096",46642690,NA,61573
"56097",46642693,NA,61573
"56098",46642695,NA,61573
"56099",46642698,NA,61573
"56100",46642701,NA,61573
"56101",46642703,NA,61573
"56102",46642705,NA,61573
"56103",46642706,NA,61573
"56104",46642711,NA,61573
"56105",46642715,NA,61573
"56106",46642717,NA,61573
"56107",46642718,NA,61573
"56108",46642721,NA,61573
"56109",46642725,NA,61573
"56110",46642729,NA,61573
"56111",46642731,NA,61573
"56112",46642734,NA,61573
"56113",46642736,NA,61573
"56114",46642738,NA,61573
"56115",46642741,NA,61573
"56116",46642743,NA,61573
"56117",46642745,NA,61573
"56118",46642748,NA,61573
"56119",46642750,NA,61573
"56120",46642752,NA,61573
"56121",46642754,NA,61573
"56122",46642755,NA,61573
"56123",46642756,NA,61573
"56124",46642759,NA,61573
"56125",46642761,NA,61573
"56126",46642764,NA,61573
"56127",46642767,NA,61573
"56128",46642770,NA,61573
"56129",46642773,NA,61573
"56130",46642776,NA,61573
"56131",46642779,NA,61573
"56132",46642782,NA,61573
"56133",46642784,NA,61573
"56134",46642787,NA,61573
"56135",46642790,NA,61573
"56136",46642792,NA,61573
"56137",46642794,NA,61573
"56138",46642796,NA,61573
"56139",46642798,NA,61573
"56140",46642799,NA,61573
"56141",46642800,NA,61573
"56142",46642802,NA,61573
"56143",46642804,NA,61573
"56144",46642807,NA,61573
"56145",46642809,NA,61573
"56146",46642812,NA,61573
"56147",46642815,NA,61573
"56148",46642818,NA,61573
"56149",46642821,NA,61573
"56150",46642825,NA,61573
"56151",46642828,NA,61573
"56152",46642830,NA,61573
"56153",46642831,NA,61573
"56154",46642832,NA,61573
"56155",46642833,NA,61573
"56156",46642834,NA,61573
"56157",46642835,NA,61573
"56158",46642836,NA,61573
"56159",46642837,NA,61573
"56160",46642838,NA,61573
"56161",46642839,NA,61573
"56162",46642840,NA,61573
"56163",46642841,NA,61573
"56164",46642842,NA,61573
"56165",46642843,NA,61573
"56166",46642844,NA,61573
"56167",46642845,NA,61573
"56168",46642846,NA,61573
"56169",46642847,NA,61573
"56170",46642848,NA,61573
"56171",46642849,NA,61573
"56172",46642850,NA,61573
"56173",46642851,NA,61573
"56174",4666530,NA,61573
"56175",4666531,NA,61573
"56176",4666536,NA,61573
"56177",4666538,NA,61573
"56178",4666539,NA,61573
"56179",4666540,NA,61573
"56180",4666541,NA,61573
"56181",4666542,NA,61573
"56182",4666543,NA,61573
"56183",4666544,NA,61573
"56184",4666546,NA,61573
"56185",4666547,NA,61573
"56186",4666548,NA,61573
"56187",4666549,NA,61573
"56188",4666550,NA,61573
"56189",4666551,NA,61573
"56190",4666552,NA,61573
"56191",4666553,NA,61573
"56192",4666555,NA,61573
"56193",4666556,NA,61573
"56194",4666557,NA,61573
"56195",4666558,NA,61573
"56196",4666559,NA,61573
"56197",4666560,NA,61573
"56198",4666561,NA,61573
"56199",4666562,NA,61573
"56200",4666563,NA,61573
"56201",4666565,NA,61573
"56202",4666566,NA,61573
"56203",4666567,NA,61573
"56204",4666568,NA,61573
"56205",4666569,NA,61573
"56206",4666571,NA,61573
"56207",4666572,NA,61573
"56208",4666583,NA,61573
"56209",4666584,NA,61573
"56210",4666587,NA,61573
"56211",4666589,NA,61573
"56212",4666590,NA,61573
"56213",4666594,NA,61573
"56214",4666595,NA,61573
"56215",4666596,NA,61573
"56216",4666598,NA,61573
"56217",4666599,NA,61573
"56218",4666601,NA,61573
"56219",4666602,NA,61573
"56220",4666603,NA,61573
"56221",4666605,NA,61573
"56222",4666606,NA,61573
"56223",4666607,NA,61573
"56224",4666608,NA,61573
"56225",4666609,NA,61573
"56226",4666610,NA,61573
"56227",4666611,NA,61573
"56228",4666613,NA,61573
"56229",4666614,NA,61573
"56230",4666615,NA,61573
"56231",4666616,NA,61573
"56232",4666617,NA,61573
"56233",4666618,NA,61573
"56234",4666619,NA,61573
"56235",4666620,NA,61573
"56236",4666621,NA,61573
"56237",4666626,NA,61573
"56238",4666627,NA,61573
"56239",4666628,NA,61573
"56240",4666629,NA,61573
"56241",4666630,NA,61573
"56242",4666631,NA,61573
"56243",4666632,NA,61573
"56244",4666633,NA,61573
"56245",4666634,NA,61573
"56246",4666635,NA,61573
"56247",4666636,NA,61573
"56248",4666637,NA,61573
"56249",4666638,NA,61573
"56250",4666639,NA,61573
"56251",4666640,NA,61573
"56252",4666641,NA,61573
"56253",4666642,NA,61573
"56254",4666643,NA,61573
"56255",4666645,NA,61573
"56256",4666646,NA,61573
"56257",4666647,NA,61573
"56258",4666649,NA,61573
"56259",4666650,NA,61573
"56260",4666651,NA,61573
"56261",4666652,NA,61573
"56262",4666653,NA,61573
"56263",4666654,NA,61573
"56264",4666655,NA,61573
"56265",4666656,NA,61573
"56266",4666657,NA,61573
"56267",4666660,NA,61573
"56268",4666661,NA,61573
"56269",4666662,NA,61573
"56270",4666663,NA,61573
"56271",4666664,NA,61573
"56272",4666665,NA,61573
"56273",4666666,NA,61573
"56274",4666667,NA,61573
"56275",4666668,NA,61573
"56276",4666669,NA,61573
"56277",4666671,NA,61573
"56278",4666672,NA,61573
"56279",4666674,NA,61573
"56280",4666675,NA,61573
"56281",4666676,NA,61573
"56282",4666677,NA,61573
"56283",4666678,NA,61573
"56284",4666679,NA,61573
"56285",4666680,NA,61573
"56286",4666681,NA,61573
"56287",4666682,NA,61573
"56288",4666683,NA,61573
"56289",4666684,NA,61573
"56290",4666685,NA,61573
"56291",4666686,NA,61573
"56292",4666687,NA,61573
"56293",4666688,NA,61573
"56294",4666689,NA,61573
"56295",4666690,NA,61573
"56296",4666691,NA,61573
"56297",4666692,NA,61573
"56298",4666693,NA,61573
"56299",4666694,NA,61573
"56300",4666695,NA,61573
"56301",4666696,NA,61573
"56302",4666697,NA,61573
"56303",4666698,NA,61573
"56304",4666699,NA,61573
"56305",4666700,NA,61573
"56306",4666701,NA,61573
"56307",4666702,NA,61573
"56308",4666703,NA,61573
"56309",4666705,NA,61573
"56310",4666706,NA,61573
"56311",4666707,NA,61573
"56312",4666708,NA,61573
"56313",4666710,NA,61573
"56314",4666711,NA,61573
"56315",4666713,NA,61573
"56316",4666714,NA,61573
"56317",4666715,NA,61573
"56318",4666716,NA,61573
"56319",4666717,NA,61573
"56320",4666720,NA,61573
"56321",4666721,NA,61573
"56322",4666722,NA,61573
"56323",4666723,NA,61573
"56324",4666724,NA,61573
"56325",4666725,NA,61573
"56326",4666726,NA,61573
"56327",4666727,NA,61573
"56328",4666728,NA,61573
"56329",4666729,NA,61573
"56330",4666730,NA,61573
"56331",4666731,NA,61573
"56332",4666732,NA,61573
"56333",4666733,NA,61573
"56334",4666734,NA,61573
"56335",4666735,NA,61573
"56336",4666736,NA,61573
"56337",4666737,NA,61573
"56338",4666738,NA,61573
"56339",4666739,NA,61573
"56340",4666740,NA,61573
"56341",4666741,NA,61573
"56342",4666742,NA,61573
"56343",4666743,NA,61573
"56344",4666744,NA,61573
"56345",4666745,NA,61573
"56346",4666746,NA,61573
"56347",4666747,NA,61573
"56348",4666748,NA,61573
"56349",4666749,NA,61573
"56350",4666750,NA,61573
"56351",4666751,NA,61573
"56352",4666752,NA,61573
"56353",4666753,NA,61573
"56354",4666754,NA,61573
"56355",4666755,NA,61573
"56356",4666756,NA,61573
"56357",4666757,NA,61573
"56358",4666758,NA,61573
"56359",4666759,NA,61573
"56360",4666760,NA,61573
"56361",46690301,NA,61573
"56362",46690302,NA,61573
"56363",46690304,NA,61573
"56364",46690306,NA,61573
"56365",46690308,NA,61573
"56366",46690312,NA,61573
"56367",46690314,NA,61573
"56368",46690316,NA,61573
"56369",46690318,NA,61573
"56370",46691852,NA,61573
"56371",46763557,NA,61573
"56372",46902327,NA,61573
"56373",46902328,NA,61573
"56374",46902329,NA,61573
"56375",46902330,NA,61573
"56376",46902331,NA,61573
"56377",46902332,NA,61573
"56378",46902333,NA,61573
"56379",46902334,NA,61573
"56380",46902335,NA,61573
"56381",46902336,NA,61573
"56382",46902337,NA,61573
"56383",46902338,NA,61573
"56384",46902339,NA,61573
"56385",46902342,NA,61573
"56386",46902344,NA,61573
"56387",46902345,NA,61573
"56388",46902346,NA,61573
"56389",46902347,NA,61573
"56390",46902349,NA,61573
"56391",46902350,NA,61573
"56392",46902351,NA,61573
"56393",46902353,NA,61573
"56394",46902355,NA,61573
"56395",46902358,NA,61573
"56396",46902359,NA,61573
"56397",46902360,NA,61573
"56398",46902361,NA,61573
"56399",46902363,NA,61573
"56400",46902364,NA,61573
"56401",46902365,NA,61573
"56402",46902366,NA,61573
"56403",46902367,NA,61573
"56404",46902370,NA,61573
"56405",46902371,NA,61573
"56406",46902373,NA,61573
"56407",46902377,NA,61573
"56408",46902379,NA,61573
"56409",46902395,NA,61573
"56410",46902401,NA,61573
"56411",46902403,NA,61573
"56412",46902406,NA,61573
"56413",46902408,NA,61573
"56414",46902416,NA,61573
"56415",46902418,NA,61573
"56416",46902420,NA,61573
"56417",46902421,NA,61573
"56418",46902423,NA,61573
"56419",46902425,NA,61573
"56420",46902433,NA,61573
"56421",46902443,NA,61573
"56422",46902445,NA,61573
"56423",46902447,NA,61573
"56424",46902448,NA,61573
"56425",46902450,NA,61573
"56426",46902453,NA,61573
"56427",46902454,NA,61573
"56428",46902456,NA,61573
"56429",46902458,NA,61573
"56430",46902484,NA,61573
"56431",46902488,NA,61573
"56432",46902492,NA,61573
"56433",46902526,NA,61573
"56434",46902535,NA,61573
"56435",46902554,NA,61573
"56436",46902556,NA,61573
"56437",46902558,NA,61573
"56438",46902571,NA,61573
"56439",46902590,NA,61573
"56440",46902592,NA,61573
"56441",46902594,NA,61573
"56442",46902596,NA,61573
"56443",46902598,NA,61573
"56444",46902600,NA,61573
"56445",46902603,NA,61573
"56446",46902605,NA,61573
"56447",46902608,NA,61573
"56448",46902610,NA,61573
"56449",46902612,NA,61573
"56450",46902617,NA,61573
"56451",46902620,NA,61573
"56452",46902627,NA,61573
"56453",46902630,NA,61573
"56454",46902632,NA,61573
"56455",46902634,NA,61573
"56456",46902635,NA,61573
"56457",46902638,NA,61573
"56458",46902639,NA,61573
"56459",46902641,NA,61573
"56460",46902644,NA,61573
"56461",46902647,NA,61573
"56462",46902650,NA,61573
"56463",46902652,NA,61573
"56464",46902654,NA,61573
"56465",46902656,NA,61573
"56466",46902658,NA,61573
"56467",46902660,NA,61573
"56468",46902662,NA,61573
"56469",46902664,NA,61573
"56470",46902666,NA,61573
"56471",46902668,NA,61573
"56472",46902670,NA,61573
"56473",46902672,NA,61573
"56474",46902676,NA,61573
"56475",46902677,NA,61573
"56476",46902680,NA,61573
"56477",46902682,NA,61573
"56478",46902684,NA,61573
"56479",46902686,NA,61573
"56480",46902688,NA,61573
"56481",46902692,NA,61573
"56482",46902694,NA,61573
"56483",46902696,NA,61573
"56484",46902697,NA,61573
"56485",46902711,NA,61573
"56486",46902713,NA,61573
"56487",46902726,NA,61573
"56488",46902728,NA,61573
"56489",46902730,NA,61573
"56490",46902733,NA,61573
"56491",46902737,NA,61573
"56492",46902739,NA,61573
"56493",46902743,NA,61573
"56494",46902744,NA,61573
"56495",46902756,NA,61573
"56496",46902759,NA,61573
"56497",46902761,NA,61573
"56498",46902763,NA,61573
"56499",46902765,NA,61573
"56500",46902770,NA,61573
"56501",46902773,NA,61573
"56502",46902775,NA,61573
"56503",46902778,NA,61573
"56504",46902780,NA,61573
"56505",46902782,NA,61573
"56506",46902784,NA,61573
"56507",46902787,NA,61573
"56508",46902789,NA,61573
"56509",46902791,NA,61573
"56510",46902796,NA,61573
"56511",46902798,NA,61573
"56512",46902811,NA,61573
"56513",46902815,NA,61573
"56514",46902818,NA,61573
"56515",46902822,NA,61573
"56516",46902825,NA,61573
"56517",46902827,NA,61573
"56518",46902829,NA,61573
"56519",46902833,NA,61573
"56520",46902835,NA,61573
"56521",46902840,NA,61573
"56522",46902843,NA,61573
"56523",46902845,NA,61573
"56524",46902847,NA,61573
"56525",46902849,NA,61573
"56526",46902851,NA,61573
"56527",46902854,NA,61573
"56528",46902856,NA,61573
"56529",46902861,NA,61573
"56530",46902863,NA,61573
"56531",46902866,NA,61573
"56532",46902869,NA,61573
"56533",46902873,NA,61573
"56534",46902878,NA,61573
"56535",46902881,NA,61573
"56536",46902884,NA,61573
"56537",46902887,NA,61573
"56538",46902890,NA,61573
"56539",46902893,NA,61573
"56540",46902896,NA,61573
"56541",46902898,NA,61573
"56542",46902900,NA,61573
"56543",46902902,NA,61573
"56544",46902905,NA,61573
"56545",46902908,NA,61573
"56546",46902910,NA,61573
"56547",46902913,NA,61573
"56548",46902915,NA,61573
"56549",46902917,NA,61573
"56550",46902920,NA,61573
"56551",46902922,NA,61573
"56552",46902925,NA,61573
"56553",46902927,NA,61573
"56554",46902931,NA,61573
"56555",46902934,NA,61573
"56556",46902939,NA,61573
"56557",46902941,NA,61573
"56558",46902944,NA,61573
"56559",46902946,NA,61573
"56560",46902949,NA,61573
"56561",46902953,NA,61573
"56562",46902956,NA,61573
"56563",46902959,NA,61573
"56564",46902962,NA,61573
"56565",46902963,NA,61573
"56566",46902964,NA,61573
"56567",46902965,NA,61573
"56568",46902966,NA,61573
"56569",46902967,NA,61573
"56570",46902968,NA,61573
"56571",46902969,NA,61573
"56572",46902970,NA,61573
"56573",46902971,NA,61573
"56574",46902972,NA,61573
"56575",46902973,NA,61573
"56576",46902974,NA,61573
"56577",46902976,NA,61573
"56578",46902977,NA,61573
"56579",46902978,NA,61573
"56580",46902979,NA,61573
"56581",46902980,NA,61573
"56582",46902981,NA,61573
"56583",46902982,NA,61573
"56584",46902983,NA,61573
"56585",46902984,NA,61573
"56586",46902985,NA,61573
"56587",46902986,NA,61573
"56588",46902987,NA,61573
"56589",46902988,NA,61573
"56590",46902989,NA,61573
"56591",46902990,NA,61573
"56592",46902991,NA,61573
"56593",46902993,NA,61573
"56594",46902994,NA,61573
"56595",46902995,NA,61573
"56596",46902997,NA,61573
"56597",46902998,NA,61573
"56598",46902999,NA,61573
"56599",46903000,NA,61573
"56600",46903001,NA,61573
"56601",46903003,NA,61573
"56602",46903004,NA,61573
"56603",46903005,NA,61573
"56604",46903006,NA,61573
"56605",46903007,NA,61573
"56606",46903008,NA,61573
"56607",46903009,NA,61573
"56608",46903010,NA,61573
"56609",46903011,NA,61573
"56610",46903012,NA,61573
"56611",46903013,NA,61573
"56612",46903017,NA,61573
"56613",46903018,NA,61573
"56614",46903020,NA,61573
"56615",46903021,NA,61573
"56616",46903022,NA,61573
"56617",46903023,NA,61573
"56618",46903025,NA,61573
"56619",46903026,NA,61573
"56620",46903027,NA,61573
"56621",46903030,NA,61573
"56622",46903032,NA,61573
"56623",46903034,NA,61573
"56624",46903035,NA,61573
"56625",46903036,NA,61573
"56626",46903037,NA,61573
"56627",46903038,NA,61573
"56628",46903039,NA,61573
"56629",46903041,NA,61573
"56630",46903044,NA,61573
"56631",46903048,NA,61573
"56632",46903050,NA,61573
"56633",46903052,NA,61573
"56634",46903055,NA,61573
"56635",46903058,NA,61573
"56636",46903059,NA,61573
"56637",46903061,NA,61573
"56638",46903063,NA,61573
"56639",46903066,NA,61573
"56640",46903068,NA,61573
"56641",46903070,NA,61573
"56642",46903072,NA,61573
"56643",46903074,NA,61573
"56644",46903076,NA,61573
"56645",46903078,NA,61573
"56646",46903081,NA,61573
"56647",46903083,NA,61573
"56648",46903085,NA,61573
"56649",46903088,NA,61573
"56650",46903097,NA,61573
"56651",46903100,NA,61573
"56652",46903102,NA,61573
"56653",46903107,NA,61573
"56654",46903108,NA,61573
"56655",46903111,NA,61573
"56656",46903114,NA,61573
"56657",46903117,NA,61573
"56658",46903119,NA,61573
"56659",46903121,NA,61573
"56660",46903123,NA,61573
"56661",46903126,NA,61573
"56662",46903128,NA,61573
"56663",46903130,NA,61573
"56664",46903132,NA,61573
"56665",46903135,NA,61573
"56666",46903137,NA,61573
"56667",46903140,NA,61573
"56668",46903142,NA,61573
"56669",46903144,NA,61573
"56670",46903148,NA,61573
"56671",46903150,NA,61573
"56672",46903154,NA,61573
"56673",46903156,NA,61573
"56674",46903159,NA,61573
"56675",46903162,NA,61573
"56676",46903164,NA,61573
"56677",46903167,NA,61573
"56678",46903170,NA,61573
"56679",46903173,NA,61573
"56680",46903176,NA,61573
"56681",46903180,NA,61573
"56682",46903184,NA,61573
"56683",46903187,NA,61573
"56684",46903189,NA,61573
"56685",46903192,NA,61573
"56686",46903195,NA,61573
"56687",46903197,NA,61573
"56688",46903200,NA,61573
"56689",46903204,NA,61573
"56690",46903207,NA,61573
"56691",46903210,NA,61573
"56692",46903212,NA,61573
"56693",46903215,NA,61573
"56694",46903218,NA,61573
"56695",46903221,NA,61573
"56696",46903224,NA,61573
"56697",46903227,NA,61573
"56698",46903229,NA,61573
"56699",46903231,NA,61573
"56700",46903233,NA,61573
"56701",46903236,NA,61573
"56702",46903242,NA,61573
"56703",46903251,NA,61573
"56704",46903253,NA,61573
"56705",46903256,NA,61573
"56706",46903259,NA,61573
"56707",46903265,NA,61573
"56708",46903270,NA,61573
"56709",46903272,NA,61573
"56710",46903274,NA,61573
"56711",46903276,NA,61573
"56712",46903279,NA,61573
"56713",46903281,NA,61573
"56714",46903287,NA,61573
"56715",46903292,NA,61573
"56716",46903295,NA,61573
"56717",46903297,NA,61573
"56718",46903299,NA,61573
"56719",46903309,NA,61573
"56720",46903311,NA,61573
"56721",46903314,NA,61573
"56722",46903316,NA,61573
"56723",46903318,NA,61573
"56724",46903320,NA,61573
"56725",46903323,NA,61573
"56726",46903325,NA,61573
"56727",46903329,NA,61573
"56728",46903335,NA,61573
"56729",46903341,NA,61573
"56730",46903344,NA,61573
"56731",46903347,NA,61573
"56732",46955029,NA,61573
"56733",46955074,NA,61573
"56734",46956516,NA,61573
"56735",46956527,NA,61573
"56736",47092099,NA,61573
"56737",47197586,NA,61573
"56738",47197588,NA,61573
"56739",47197591,NA,61573
"56740",47197593,NA,61573
"56741",47197595,NA,61573
"56742",47197597,NA,61573
"56743",47197600,NA,61573
"56744",47197602,NA,61573
"56745",47197604,NA,61573
"56746",47197606,NA,61573
"56747",47197608,NA,61573
"56748",47197610,NA,61573
"56749",47197613,NA,61573
"56750",47197615,NA,61573
"56751",47197618,NA,61573
"56752",47197620,NA,61573
"56753",47197622,NA,61573
"56754",47197625,NA,61573
"56755",47197628,NA,61573
"56756",47197630,NA,61573
"56757",47197632,NA,61573
"56758",47197637,NA,61573
"56759",47197640,NA,61573
"56760",47197642,NA,61573
"56761",47197644,NA,61573
"56762",47197648,NA,61573
"56763",47197650,NA,61573
"56764",47197652,NA,61573
"56765",47197654,NA,61573
"56766",47197657,NA,61573
"56767",47197659,NA,61573
"56768",47197660,NA,61573
"56769",47197662,NA,61573
"56770",47197664,NA,61573
"56771",47197673,NA,61573
"56772",47197675,NA,61573
"56773",47197679,NA,61573
"56774",47197681,NA,61573
"56775",47197684,NA,61573
"56776",47197686,NA,61573
